X,Y,Field1,Field2,Field3,Field4,Field5,Field6,насел,icon_url
33.638014619,69.0354089840001,"64767",населенный пункт Щукозеро,Мурманская область,городской округ Город Североморск,"33.638014619000046","69.035408984000071","400",./2.png
33.346309435,69.056953987,"64768",поселок Нижнее Варламово,Мурманская область,городской округ Город Североморск,"33.346309435000023","69.056953987000043","4",./0.png
33.2919591290001,69.056312984,"64769",посёлок городского типа Сафоново,Мурманская область,городской округ Город Североморск,"33.291959129000077","69.056312984000044","5726",./4.png
33.4814675850001,69.168896864,"64770",поселок Тоня,Мурманская область,городской округ Александровск,"33.481467585000075","69.168896864000033","10",./0.png
33.4676434460001,69.1758603930001,"64771",поселок Горячие Ручьи,Мурманская область,городской округ Александровск,"33.467643446000068","69.175860393000050","0",./0.png
33.2421459240001,69.192567937,"64772",город Снежногорск,Мурманская область,городской округ Александровск,"33.242145924000056","69.192567937000035","12826",./3.png
33.1691488540001,69.080756717,"64773",село Белокаменка,Мурманская область,Кольский муниципальный район,"33.169148854000071","69.080756717000042","160",./0.png
33.3713229040001,69.2128248130001,"64774",населенный пункт Оленья Губа,Мурманская область,городской округ Александровск,"33.371322904000067","69.212824813000054","1100",./1.png
33.340477036,69.0741574880001,"64775",поселок Верхнее Варламово,Мурманская область,городской округ Город Североморск,"33.340477036000038","69.074157488000083","4",./0.png
33.437234978,69.1974029630001,"64776",город Полярный,Мурманская область,городской округ Александровск,"33.437234978000049","69.197402963000059","17494",./3.png
33.417679515,69.0764563430001,"64777",город Североморск,Мурманская область,городской округ Город Североморск,"33.417679515000032","69.076456343000075","53525",./5.png
34.3297251220001,69.3205228750001,"64778",населенный пункт Восточный Кильдин,Мурманская область,Кольский муниципальный район,"34.329725122000070","69.320522875000051","400",./2.png
34.6809443700001,69.2408906520001,"64779",поселок Малооленье,Мурманская область,Кольский муниципальный район,"34.680944370000077","69.240890652000076","20",./0.png
35.775250397,69.0499347430001,"64780",поселок Голицино,Мурманская область,Кольский муниципальный район,"35.775250397000036","69.049934743000051","20",./0.png
