Регио,МО,Тип н�,Насел,Адрес,Широт,Долго,Кратк,icon_url
Новосибирская область,Убинский район,Село,Борисоглебка,"Новосибирская область, Убинский район, с. Борисоглебка, ул. Им Андреева, 26","55.27027777777778","79.31305555555555",ФАП,./0.png
Новосибирская область,Убинский район,Поселок,Белоозерный,"Новосибирская область, Убинский район, п. Белоозерный, ул. Центральная, 21/1","55.155833333333334","79.18388888888889",ФАП,./0.png
Новосибирская область,Убинский район,Село,Крещенское,"Новосибирская область, Убинский район, с. Крещенское, ул. Стеклянка, 11 а","55.85777777777778","80.04833333333333",ФАП,./0.png
Новосибирская область,Убинский район,Поселок,Новая Качемка,"Новосибирская область, Убинский район, п. Новая Качемка, ул. Центральная, 12","55.3975","79.52222222222223",ФАП,./0.png
Новосибирская область,Усть-Таркский район,Село,Победа,"Новосибирская область, Усть-Таркский район, с. Победа, ул. Центральная, 9","55.645833333333336","75.55083333333333",ФАП,./0.png
Новосибирская область,Усть-Таркский район,Село,Верхнеомка,"Новосибирская область, Усть-Таркский район, с. Верхнеомка, ул. Школьная, 6","55.50527777777778","76.01055555555556",ФАП,./0.png
Новосибирская область,Убинский район,Село,Черный Мыс,"Новосибирская область, Убинский район, с. Черный Мыс, ул. Руднева, 27","55.54277777777778","80.08583333333333",ФАП,./0.png
Новосибирская область,Усть-Таркский район,Село,Щербаки,"Новосибирская область, Усть-Таркский район, с. Щербаки, ул. Большевистская, 1","55.547777777777775","75.66388888888889",ФАП,./0.png
Новосибирская область,Усть-Таркский район,Поселок,Майский,"Новосибирская область, Усть-Таркский район, п. Майский, ул. Лесная, 1","55.888333333333335","76.22694444444444",ФАП,./0.png
Новосибирская область,Усть-Таркский район,Село,Камышево,"Новосибирская область, Усть-Таркский район, с. Камышево, ул. Школьная, 27 а","55.62388888888889","76.03055555555555",ФАП,./0.png
Новосибирская область,Усть-Таркский район,Село,Дубровино,"Новосибирская область, Усть-Таркский район, с. Дубровино, ул. Озерная, 12/2","55.94777777777777","76.26055555555556",ФАП,./0.png
Новосибирская область,Усть-Таркский район,Деревня,Новоалександровка,"Новосибирская область, Усть-Таркский район, д. Новоалександровка, ул. Иванова, 26/2","55.750277777777775","76.14750000000001",ФАП,./0.png
Новосибирская область,Черепановский район,Село,Ново-Воскресенка,"Новосибирская область, Черепановский район, с. Ново-Воскресенка, ул. Советская, 9 а","54.09305555555556","83.05972222222222",ФАП,./0.png
Новосибирская область,Черепановский район,Поселок,Пушной,"Новосибирская область, Черепановский район, п. Пушной, ул. Ленина, 18 б","54.236666666666665","83.40777777777778",ФАП,./0.png
Новосибирская область,Черепановский район,Поселок,Падун,"Новосибирская область, Черепановский район, п. Падун, ул. Школьная, 10","54.34388888888889","83.61555555555555",ФАП,./0.png
Новосибирская область,Черепановский район,Поселок,Бочкарево,"Новосибирская область, Черепановский район, п. Бочкарево, ул. Больничная, 1 а","54.25083333333333","83.4675",ФАП,./0.png
Новосибирская область,Черепановский район,Поселок,Искра,"Новосибирская область, Черепановский район, п. Искра, ул. Центральная, 11 а","54.18611111111111","83.4088888888889",ФАП,./0.png
Новосибирская область,Черепановский район,Поселок,Еловкино,"Новосибирская область, Черепановский район, п. Еловкино, ул. Южная, 3","54.099444444444444","83.29638888888888",ФАП,./0.png
Новосибирская область,Черепановский район,Поселок,Безменово,"Новосибирская область, Черепановский район, п. Безменово, ул. Центральная, 23 а","54.12361111111111","83.47833333333334",ФАП,./0.png
Новосибирская область,Черепановский район,Село,Татарка,"Новосибирская область, Черепановский район, с. Татарка, ул. Заречная, 9","54.18694444444444","83.73444444444445",ФАП,./0.png
Новосибирская область,Черепановский район,Село,Бураново,"Новосибирская область, Черепановский район, с. Бураново, ул. Советская, 8","54.205000000000005","83.89500000000001",ФАП,./0.png
Новосибирская область,Черепановский район,Поселок,Бариново,"Новосибирская область, Черепановский район, п. Бариново, ул. Шоссейная, 2","54.174166666666665","83.3",ФАП,./0.png
Новосибирская область,Черепановский район,Село,Листвянка,"Новосибирская область, Черепановский район, с. Листвянка, ул. Школьная, 8 а","54.149166666666666","83.71555555555555",ФАП,./0.png
Новосибирская область,Черепановский район,Село,Ясная Поляна,"Новосибирская область, Черепановский район, с. Ясная Поляна, ул. Новая, 7","54.26138888888889","83.84777777777778",ФАП,./0.png
Новосибирская область,Черепановский район,Поселок,Южный,"Новосибирская область, Черепановский район, п. Южный, ул. Школьная, 26","54.011944444444445","83.42500000000001",ФАП,./0.png
Новосибирская область,Черепановский район,Поселок,Семеновский,"Новосибирская область, Черепановский район, п. Семеновский, ул. Центральная, 15","54.257222222222225","83.03611111111111",ФАП,./0.png
Новосибирская область,Черепановский район,Село,Чащино,"Новосибирская область, Черепановский район, с. Чащино, ул. Центральная, 14","54.05972222222222","82.95833333333334",ФАП,./0.png
Новосибирская область,Черепановский район,Поселок,Лихановский,"Новосибирская область, Черепановский район, п. Лихановский, ул. Центральная, 20","54.29888888888889","83.62694444444443",ФАП,./0.png
Новосибирская область,Чистоозёрный район,Село,Покровка,"Новосибирская область, Чистоозёрный район, с. Покровка, ул. Садовая, 20","54.82805555555556","76.47194444444445",ФАП,./0.png
Новосибирская область,Чистоозёрный район,Село,Варваровка,"Новосибирская область, Чистоозёрный район, с. Варваровка, ул. Молодежная, 31","54.39611111111111","76.25888888888889",ФАП,./0.png
Новосибирская область,Черепановский район,Село,Украинка,"Новосибирская область, Черепановский район, с. Украинка, ул. Центральная, 1 а","54.269444444444446","83.07",ФАП,./0.png
Новосибирская область,Чистоозёрный район,Село,Новокрасное,"Новосибирская область, Чистоозёрный район, с. Новокрасное, ул. Молодежная, 41","54.33166666666667","76.18916666666667",ФАП,./0.png
Новосибирская область,Чистоозёрный район,Село,Романовка,"Новосибирская область, Чистоозёрный район, с. Романовка, ул. Центральная, 46","54.64944444444444","76.04777777777778",ФАП,./0.png
Новосибирская область,Чистоозёрный район,Деревня,Олтарь,"Новосибирская область, Чистоозёрный район, д. Олтарь, ул. Центральная, 50","54.53722222222222","76.65277777777779",ФАП,./0.png
Новосибирская область,Чистоозёрный район,Село,Ишимская,"Новосибирская область, Чистоозёрный район, с. Ишимская, ул. Садовая, 1","54.727222222222224","75.90055555555556",ФАП,./0.png
Новосибирская область,Чистоозёрный район,Село,Польяново,"Новосибирская область, Чистоозёрный район, с. Польяново, ул. Первомайская, 23","54.56055555555555","75.905",ФАП,./0.png
Новосибирская область,Чистоозёрный район,Деревня,Канавы,"Новосибирская область, Чистоозёрный район, д. Канавы, ул. Зеленая, 17","54.69027777777777","77.02333333333333",ФАП,./0.png
Новосибирская область,Чистоозёрный район,Село,Троицкое,"Новосибирская область, Чистоозёрный район, с. Троицкое, ул. 60 лет Октября, 8","54.949999999999996","76.7225",ФАП,./0.png
Новосибирская область,Чистоозёрный район,Село,Барабо-Юдино,"Новосибирская область, Чистоозёрный район, с. Барабо-Юдино, ул. Центральная, 23","54.54472222222222","76.73027777777779",ФАП,./0.png
Новосибирская область,Чистоозёрный район,Село,Павловка,"Новосибирская область, Чистоозёрный район, с. Павловка, ул. Центральная, 52","54.48888888888889","76.2225",ФАП,./0.png
Новосибирская область,Чистоозёрный район,Поселок,Яблоневка,"Новосибирская область, Чистоозёрный район, п. Яблоневка, ул. Озерная, 102","54.71","76.51916666666666",ФАП,./0.png
Новосибирская область,Чистоозёрный район,Село,Елизаветинка,"Новосибирская область, Чистоозёрный район, с. Елизаветинка, ул. Центральная, 52","54.74777777777778","76.47944444444444",ФАП,./0.png
Новосибирская область,Чистоозёрный район,Село,Ольгино,"Новосибирская область, Чистоозёрный район, с. Ольгино, ул. Черниговка, 2","54.781666666666666","76.17333333333333",ФАП,./0.png
Новосибирская область,Чистоозёрный район,Село,Шипицыно,"Новосибирская область, Чистоозёрный район, с. Шипицыно, ул. Редько, 59","54.5225","76.84722222222221",ФАП,./0.png
Новосибирская область,Чановский район,Село,Таган,"Новосибирская область, Чановский район, с. Таган, ул. Центральная, 69","54.955555555555556","77.29083333333332",ФАП,./0.png
Новосибирская область,Чановский район,Поселок,Тайский,"Новосибирская область, Чановский район, п. Тайский, ул. Тайская, 10","55.465","76.88277777777778",ФАП,./0.png
Новосибирская область,Чановский район,Село,Щеглово,"Новосибирская область, Чановский район, с. Щеглово, ул. Центральная, 16","55.35","76.56444444444445",ФАП,./0.png
Новосибирская область,Чановский район,Поселок,Приомский,"Новосибирская область, Чановский район, п. Приомский, ул. Восточная, 10 а","55.409166666666664","77.65",ФАП,./0.png
Новосибирская область,Чановский район,Деревня,Тайлаково,"Новосибирская область, Чановский район, д. Тайлаково, ул. Заречная, 34","55.496944444444445","77.29333333333334",ФАП,./0.png
Новосибирская область,Чановский район,Поселок,Новопреображенка,"Новосибирская область, Чановский район, п. Новопреображенка, ул. Центральная, 7 б","55.33972222222222","77.09444444444443",ФАП,./0.png
Новосибирская область,Чановский район,Поселок,Моховое,"Новосибирская область, Чановский район, п. Моховое, ул. Кирова, 13 6","55.29472222222222","76.81444444444445",ФАП,./0.png
Новосибирская область,Чановский район,Село,Красноселье,"Новосибирская область, Чановский район, с. Красноселье, ул. Школьная, 14","55.46222222222222","76.82249999999999",ФАП,./0.png
Новосибирская область,Чановский район,Деревня,Кабаклы,"Новосибирская область, Чановский район, д. Кабаклы, ул. Приозерная, 26","55.18805555555555","76.52222222222223",ФАП,./0.png
Новосибирская область,Чановский район,Деревня,Белехта,"Новосибирская область, Чановский район, д. Белехта, ул. Молодежная, 29 а","55.26444444444444","76.81527777777778",ФАП,./0.png
Новосибирская область,Чановский район,Поселок,Юрки,"Новосибирская область, Чановский район, п. Юрки, ул. Центральная, 14","55.056666666666665","76.86777777777777",ФАП,./0.png
Новосибирская область,Чановский район,Деревня,Черниговка,"Новосибирская область, Чановский район, д. Черниговка, ул. Большая, 20","55.03111111111111","76.9563888888889",ФАП,./0.png
Новосибирская область,Чановский район,Поселок,Межгривный,"Новосибирская область, Чановский район, п. Межгривный, ул. Дорожная, 1","55.400277777777774","77.21222222222222",ФАП,./0.png
Новосибирская область,Чановский район,Деревня,Осинцево,"Новосибирская область, Чановский район, д. Осинцево, ул. Широкая, 18","55.49722222222222","77.23388888888888",ФАП,./0.png
Новосибирская область,Чановский район,Деревня,Сарыбалык,"Новосибирская область, Чановский район, д. Сарыбалык, ул. Клубная, 2","55.26305555555555","76.65361111111112",ФАП,./0.png
Новосибирская область,Чановский район,Деревня,Сергино,"Новосибирская область, Чановский район, д. Сергино, ул. Речная, 30","55.472500000000004","77.49583333333334",ФАП,./0.png
Новосибирская область,Чановский район,Село,Отреченское,"Новосибирская область, Чановский район, с. Отреченское, ул. Школьная, 7","55.119166666666665","77.22805555555556",ФАП,./0.png
Новосибирская область,Черепановский район,Поселок,Майский,"Новосибирская область, Черепановский район, п. Майский, ул. Шоссейная, 14/1","54.189166666666665","83.36361111111111",ФАП,./0.png
Новосибирская область,Чановский район,Село,Полтавка,"Новосибирская область, Чановский район, с. Полтавка, ул. Школьная, 53","55.126666666666665","76.46805555555555",ФАП,./0.png
Новосибирская область,Чановский район,Деревня,Аул-Кошкуль,"Новосибирская область, Чановский район, д. Аул-Кошкуль, ул. Кооперативная, 40","55.28944444444444","77.185",ФАП,./0.png
Новосибирская область,Черепановский район,Село,Крутишка,"Новосибирская область, Черепановский район, с. Крутишка, ул. Светлая, 6","54.181666666666665","83.15055555555556",ФАП,./0.png
Новосибирская область,Черепановский район,Село,Дорогина Заимка,"Новосибирская область, Черепановский район, с. Дорогина Заимка, ул. Заводская, 29","54.340833333333336","83.18444444444445",ФАП,./0.png
Новосибирская область,Черепановский район,Село,Романово,"Новосибирская область, Черепановский район, с. Романово, ул. Школьная, 5","54.20388888888889","83.4675",ФАП,./0.png
Новосибирская область,Черепановский район,Поселок,Сибиряк,"Новосибирская область, Черепановский район, п. Сибиряк, ул. Центральная, 17","54.160555555555554","82.72305555555556",ФАП,./0.png
Новосибирская область,Черепановский район,Село,Ярки,"Новосибирская область, Черепановский район, с. Ярки, ул. Новая, 1","54.14805555555556","83.27666666666667",ФАП,./0.png
Новосибирская область,Черепановский район,Село,Карагужево,"Новосибирская область, Черепановский район, с. Карагужево, ул. Широкая, 2","54.15555555555555","83.12472222222222",ФАП,./0.png
Новосибирская область,Черепановский район,Поселок,Виноград,"Новосибирская область, Черепановский район, п. Виноград, ул. Центральная, 68","54.01861111111111","82.87722222222222",ФАП,./0.png
Новосибирская область,Черепановский район,Поселок,Высокая Поляна,"Новосибирская область, Черепановский район, п. Высокая Поляна, ул. Кленовая, 1","54.33222222222223","83.53027777777778",ФАП,./0.png
Новосибирская область,Черепановский район,Поселок,Инской,"Новосибирская область, Черепановский район, п. Инской, ул. Центральная, 4","54.222500000000004","83.22888888888889",ФАП,./0.png
Новосибирская область,Черепановский район,Село,Ново-Шмаково,"Новосибирская область, Черепановский район, с. Ново-Шмаково, ул. Центральная, 3","54.23638888888889","83.68944444444445",ФАП,./0.png
Новосибирская область,Черепановский район,Поселок,Зимовье,"Новосибирская область, Черепановский район, п. Зимовье, ул. Центральная, 8","54.230555555555554","83.54166666666667",ФАП,./0.png
Новосибирская область,Черепановский район,Поселок,Привольный,"Новосибирская область, Черепановский район, п. Привольный, ул. Центральная, 8","54.12222222222222","83.36694444444444",ФАП,./0.png
Новосибирская область,Коченёвский район,Поселок,Новорощинский,"Новосибирская область, Коченёвский район, п. Новорощинский, ул. Сибирская, 8","55.208333333333336","81.61138888888888",ФАП,./0.png
Новосибирская область,Коченёвский район,Поселок,Речник,"Новосибирская область, Коченёвский район, п. Речник, ул. Садовая, 8","54.89694444444444","82.51",ФАП,./0.png
Новосибирская область,Коченёвский район,Деревня,Новоотрубное,"Новосибирская область, Коченёвский район, д. Новоотрубное, ул. Центральная, 21/2","55.12833333333333","82.14694444444446",ФАП,./0.png
Новосибирская область,Коченёвский район,Село,Катково,"Новосибирская область, Коченёвский район, с. Катково, ул. Лесная, 1","55.125","82.53944444444444",ФАП,./0.png
Новосибирская область,Коченёвский район,Поселок,Мирный,"Новосибирская область, Коченёвский район, п. Мирный, ул. Школьная, 17","54.94416666666666","82.08194444444445",ФАП,./0.png
Новосибирская область,Коченёвский район,Поселок,Маслово,"Новосибирская область, Коченёвский район, п. Маслово, ул. Центральная, 10","54.865833333333335","81.84333333333333",ФАП,./0.png
Новосибирская область,Коченёвский район,Поселок,Молот,"Новосибирская область, Коченёвский район, п. Молот, ул. Заводская, 5/1","55.29805555555556","82.2925",ФАП,./0.png
Новосибирская область,Коченёвский район,Деревня,Федосово,"Новосибирская область, Коченёвский район, д. Федосово, ул. Центральная, 1/1","54.87555555555556","82.15083333333334",ФАП,./0.png
Новосибирская область,Кочковский район,Поселок,Республиканский,"Новосибирская область, Кочковский район, п. Республиканский, ул. Центральная, 10","54.26555555555556","80.77944444444444",ФАП,./0.png
Новосибирская область,Кочковский район,Поселок,Троицкий,"Новосибирская область, Кочковский район, п. Троицкий, ул. Лахина, 6","54.00666666666667","79.92861111111111",ФАП,./0.png
Новосибирская область,Коченёвский район,Поселок,Светлый,"Новосибирская область, Коченёвский район, п. Светлый, ул. Центральная, 9 а","55.01361111111111","82.28166666666667",ФАП,./0.png
Новосибирская область,Коченёвский район,Село,Федосиха,"Новосибирская область, Коченёвский район, с. Федосиха, ул. Клубная, 12","54.78638888888889","81.89166666666668",ФАП,./0.png
Новосибирская область,Кочковский район,Село,Красная Сибирь,"Новосибирская область, Кочковский район, с. Красная Сибирь, ул. Комсомольская, 6","54.3175","80.48916666666666",ФАП,./0.png
Новосибирская область,Кочковский район,Поселок,Ермаковский,"Новосибирская область, Кочковский район, п. Ермаковский, ул. Ленина, 30","54.12444444444444","80.31027777777777",ФАП,./0.png
Новосибирская область,Кочковский район,Поселок,Новые Решеты,"Новосибирская область, Кочковский район, п. Новые Решеты, ул. Молодежный, 8","54.12722222222222","80.38916666666667",ФАП,./0.png
Новосибирская область,Кочковский район,Поселок,Советский,"Новосибирская область, Кочковский район, п. Советский, ул. Ленина, 13 а","54.20055555555556","80.39805555555556",ФАП,./0.png
Новосибирская область,Кочковский район,Село,Жуланка,"Новосибирская область, Кочковский район, с. Жуланка, ул. Лахина, 53 а","54.36222222222222","80.60833333333333",ФАП,./0.png
Новосибирская область,Краснозёрский район,Поселок,Зуевский,"Новосибирская область, Краснозерский район, п. Зуевский, ул. Зуевская, 32","53.75861111111111","79.3938888888889",ФАП,./0.png
Новосибирская область,Кочковский район,Деревня,Букреево Плесо,"Новосибирская область, Кочковский район, д. Букреево Плесо, ул. Зеленая, 1 а","54.13444444444444","79.93583333333333",ФАП,./0.png
Новосибирская область,Кочковский район,Село,Новоцелинное,"Новосибирская область, Кочковский район, с. Новоцелинное, ул. Школьная, 4","54.35583333333334","80.51777777777778",ФАП,./0.png
Новосибирская область,Краснозёрский район,Село,Мохнатый Лог,"Новосибирская область, Краснозерский район, с. Мохнатый Лог, ул. Производственная, 5","54.015277777777776","79.57777777777777",ФАП,./0.png
Новосибирская область,Краснозёрский район,Село,Майское,"Новосибирская область, Краснозерский район, с. Майское, ул. Новая, 9","54.075833333333335","79.76027777777777",ФАП,./0.png
Новосибирская область,Краснозёрский район,Село,Казанак,"Новосибирская область, Краснозерский район, с. Казанак, ул. Краснозерская, 19","54.18222222222222","79.1538888888889",ФАП,./0.png
Новосибирская область,Краснозёрский район,Поселок,Успенский,"Новосибирская область, Краснозерский район, п. Успенский, ул. Рязань, 32","53.928888888888885","79.43444444444445",ФАП,./0.png
Новосибирская область,Краснозёрский район,Поселок,Ганино,"Новосибирская область, Краснозерский район, п. Ганино, ул. Совхозная, 20","53.75833333333333","79.02027777777778",ФАП,./0.png
Новосибирская область,Краснозёрский район,Поселок,Новый Баганенок,"Новосибирская область, Краснозерский район, п. Новый Баганенок, ул. Партизанская, 7","53.867777777777775","78.72888888888889",ФАП,./0.png
Новосибирская область,Краснозёрский район,Село,Колыбелька,"Новосибирская область, Краснозерский район, с. Колыбелька, ул. Центральная, 11","54.06805555555556","79.14972222222222",ФАП,./0.png
Новосибирская область,Краснозёрский район,Поселок,Успенский,"Новосибирская область, Краснозерский район, п. Успенский, ул. Комсомольская, 19","53.65611111111111","78.73694444444445",ФАП,./0.png
Новосибирская область,Краснозёрский район,Поселок,Целинный,"Новосибирская область, Краснозерский район, п. Целинный, ул. Школьная, 6 а","53.74888888888889","79.53777777777778",ФАП,./0.png
Новосибирская область,Краснозёрский район,Поселок,Красный Хутор,"Новосибирская область, Краснозерский район, п. Красный Хутор, ул. Краснохуторская, 59","53.961666666666666","79.25916666666667",ФАП,./0.png
Новосибирская область,Краснозёрский район,Поселок,Голубинский,"Новосибирская область, Краснозерский район, п. Голубинский, ул. Центральная, 69","53.70194444444445","79.27361111111111",ФАП,./0.png
Новосибирская область,Краснозёрский район,Село,Светлое,"Новосибирская область, Краснозерский район, с. Светлое, ул. Набережная, 2","54.19277777777778","78.71361111111112",ФАП,./0.png
Новосибирская область,Каргатский район,Село,Кольцовка,"Новосибирская область, Каргатский район, с. Кольцовка, ул. Специалистов, 2 а","54.984722222222224","80.22166666666666",ФАП,./0.png
Новосибирская область,Каргатский район,Поселок,Натальинский,"Новосибирская область, Каргатский район, п. Натальинский, ул. Натальинская, 12","55.31111111111111","80.8536111111111",ФАП,./0.png
Новосибирская область,Каргатский район,Село,Мусы,"Новосибирская область, Каргатский район, с. Мусы, ул. Зеленая, 5","55.45416666666667","80.42916666666667",ФАП,./0.png
Новосибирская область,Каргатский район,Деревня,Груздевка,"Новосибирская область, Каргатский район, д. Груздевка, ул. Транспортная, 16","55.251666666666665","80.00472222222223",ФАП,./0.png
Новосибирская область,Колыванский район,Поселок,Бобровичинск,"Новосибирская область, Колыванский район, п. Бобровичинск, ул. Центральная, 6","55.976111111111116","83.13472222222222",ФАП,./0.png
Новосибирская область,Колыванский район,Деревня,Таловка,"Новосибирская область, Колыванский район, д. Таловка, ул. Пролетарская, 11","55.58166666666667","82.94333333333334",ФАП,./0.png
Новосибирская область,Каргатский район,Поселок,Старомихайловский,"Новосибирская область, Каргатский район, п. Старомихайловский, ул. Центральная, 49/2","55.09166666666667","79.99555555555555",ФАП,./0.png
Новосибирская область,Каргатский район,Село,Верх-Каргат,"Новосибирская область, Каргатский район, с. Верх-Каргат, ул. Центральная, 10 б","55.3675","80.6575",ФАП,./0.png
Новосибирская область,Колыванский район,Деревня,Юрт-Ора,"Новосибирская область, Колыванский район, д. Юрт-Ора, ул. Горская, 8","55.446666666666665","82.91388888888889",ФАП,./0.png
Новосибирская область,Колыванский район,Деревня,Малая Черемшанка,"Новосибирская область, Колыванский район, д. Малая Черемшанка, ул. Садовая, 2","55.596111111111114","83.02083333333333",ФАП,./0.png
Новосибирская область,Колыванский район,Деревня,Казанка,"Новосибирская область, Колыванский район, д. Казанка, ул. Хуснутдинова, 38","55.66777777777777","83.47722222222222",ФАП,./0.png
Новосибирская область,Колыванский район,Поселок,Боярка,"Новосибирская область, Колыванский район, п. Боярка, ул. Ленина, 7 б","55.62027777777778","82.74722222222222",ФАП,./0.png
Новосибирская область,Колыванский район,Село,Соколово,"Новосибирская область, Колыванский район, с. Соколово, ул. Молодежная, 29","55.20111111111111","82.56361111111111",ФАП,./0.png
Новосибирская область,Колыванский район,Село,Пономаревка,"Новосибирская область, Колыванский район, с. Пономаревка, ул. Береговая, 40 а","56.135","82.36861111111111",ФАП,./0.png
Новосибирская область,Колыванский район,Село,Сидоровка,"Новосибирская область, Колыванский район, с. Сидоровка, ул. Ленина, 23 а","55.44222222222222","82.40777777777778",ФАП,./0.png
Новосибирская область,Колыванский район,Село,Кандаурово,"Новосибирская область, Колыванский район, с. Кандаурово, ул. Советская, 27","55.675","83.19444444444444",ФАП,./0.png
Новосибирская область,Колыванский район,Село,Королевка,"Новосибирская область, Колыванский район, с. Королевка, ул. Школьная, 22","56.03361111111111","83.0175",ФАП,./0.png
Новосибирская область,Колыванский район,Село,Юрт-Акбалык,"Новосибирская область, Колыванский район, с. Юрт-Акбалык, ул. Советская, 1","55.65694444444444","83.56416666666667",ФАП,./0.png
Новосибирская область,Колыванский район,Деревня,Южино,"Новосибирская область, Колыванский район, д. Южино, ул. Школьная, 26","55.490833333333335","82.51833333333333",ФАП,./0.png
Новосибирская область,Колыванский район,Село,Тропино,"Новосибирская область, Колыванский район, с. Тропино, ул. Зеленая, 10 а","55.533055555555556","82.69416666666667",ФАП,./0.png
Новосибирская область,Колыванский район,Деревня,Амба,"Новосибирская область, Колыванский район, д. Амба, ул. Центральная, 25","55.433611111111105","82.76861111111111",ФАП,./0.png
Новосибирская область,Коченёвский район,Деревня,Козлово,"Новосибирская область, Коченёвский район, д. Козлово, ул. Центральная, 12/1","54.90694444444444","81.95027777777779",ФАП,./0.png
Новосибирская область,Колыванский район,Деревня,Воробьево,"Новосибирская область, Колыванский район, д. Воробьево, ул. Новая, 1 в","55.31055555555555","82.57027777777778",ФАП,./0.png
Новосибирская область,Колыванский район,Деревня,Малый Оеш,"Новосибирская область, Колыванский район, д. Малый Оеш, ул. Октябрьская, 9 а","55.275555555555556","82.65527777777778",ФАП,./0.png
Новосибирская область,Коченёвский район,Село,Крутологово,"Новосибирская область, Коченёвский район, с. Крутологово, ул. Школьная, 4","55.30722222222222","82.09194444444444",ФАП,./0.png
Новосибирская область,Коченёвский район,Деревня,Белобородово,"Новосибирская область, Коченёвский район, д. Белобородово, ул. Новая, 8/2","55.06583333333333","82.05472222222222",ФАП,./0.png
Новосибирская область,Коченёвский район,Деревня,Буньково,"Новосибирская область, Коченёвский район, д. Буньково, ул. Молодежная, 25","55.06305555555555","82.48444444444445",ФАП,./0.png
Новосибирская область,Коченёвский район,Деревня,Крохалевка,"Новосибирская область, Коченёвский район, д. Крохалевка, ул. Мира, 36","55.14555555555555","82.5411111111111",ФАП,./0.png
Новосибирская область,Коченёвский район,Деревня,Троицк,"Новосибирская область, Коченёвский район, д. Троицк, ул. Новая, 10","55.12916666666667","82.24583333333334",ФАП,./0.png
Новосибирская область,Коченёвский район,Деревня,Вахрушево,"Новосибирская область, Коченёвский район, д. Вахрушево, ул. Искринская, 2","55.250277777777775","82.15555555555557",ФАП,./0.png
Новосибирская область,Коченёвский район,Поселок,Дружный,"Новосибирская область, Коченёвский район, п. Дружный, ул. Центральная, 2","54.97416666666667","82.15805555555556",ФАП,./0.png
Новосибирская область,Коченёвский район,Село,Чистополье,"Новосибирская область, Коченёвский район, с. Чистополье, ул. Центральная, 15","54.96527777777778","82.4961111111111",ФАП,./0.png
Новосибирская область,Куйбышевский район,Поселок,Веснянка,"Новосибирская область, Куйбышевский район, п. Веснянка, ул. Центральная, 4","55.545833333333334","78.12388888888889",ФАП,./0.png
Новосибирская область,Куйбышевский район,Село,Балман,"Новосибирская область, Куйбышевский район, с. Балман, ул. Центральная, 49","55.805","79.43305555555555",ФАП,./0.png
Новосибирская область,Куйбышевский район,Деревня,Красновка,"Новосибирская область, Куйбышевский район, д. Красновка, ул. Красновская, 24","55.48444444444444","78.99888888888889",ФАП,./0.png
Новосибирская область,Куйбышевский район,Село,Осиново,"Новосибирская область, Куйбышевский район, с. Осиново, ул. Школьная, 8","55.463055555555556","78.83916666666666",ФАП,./0.png
Новосибирская область,Куйбышевский район,Аул,Бергуль,"Новосибирская область, Куйбышевский район, аул Бергуль, ул. Тукая, 28/1","55.60472222222222","78.35472222222222",ФАП,./0.png
Новосибирская область,Куйбышевский район,Деревня,Ярково,"Новосибирская область, Куйбышевский район, д. Ярково, ул. Зеленая, 1","55.65","77.82083333333333",ФАП,./0.png
Новосибирская область,Куйбышевский район,Деревня,Осинцево,"Новосибирская область, Куйбышевский район, д. Осинцево, ул. Первомайская, 24 а","55.409444444444446","77.90555555555557",ФАП,./0.png
Новосибирская область,Куйбышевский район,Село,Патрушево,"Новосибирская область, Куйбышевский район, с. Патрушево, ул. Патрушевская, 51 б","55.57527777777778","78.44972222222222",ФАП,./0.png
Новосибирская область,Куйбышевский район,Село,Горбуново,"Новосибирская область, Куйбышевский район, с. Горбуново, ул. Рабочая, 10 а","55.51111111111111","78.71722222222222",ФАП,./0.png
Новосибирская область,Куйбышевский район,Село,Михайловка,"Новосибирская область, Куйбышевский район, с. Михайловка, ул. Заимская, 2","55.58972222222222","79.35333333333332",ФАП,./0.png
Новосибирская область,Куйбышевский район,Деревня,Степановка,"Новосибирская область, Куйбышевский район, д. Степановка, ул. Степная, 7/2","55.79555555555555","78.11333333333333",ФАП,./0.png
Новосибирская область,Куйбышевский район,Деревня,Малинино,"Новосибирская область, Куйбышевский район, д. Малинино, ул. Береговая, 4 а","55.468611111111116","78.43333333333334",ФАП,./0.png
Новосибирская область,Куйбышевский район,Деревня,Михайловка 2-я,"Новосибирская область, Куйбышевский район, д. Михайловка 2-я, ул. Лесная, 21","55.84638888888889","77.6375",ФАП,./0.png
